Date,南亞科,智原,世芯-KY,創意,華新科,友達,南電,華通,技嘉,緯創,潤泰新,金寶,華碩,士電,和潤企業,遠傳
2023-07-12 00:00:00+08:00,70.0999984741211,260.5,1870.1304931640625,1630.0,93.20256805419922,18.302940368652344,254.5,45.75,304.0,124.0,38.15663528442383,15.949999809265137,296.5,156.54922485351562,138.77272033691406,70.19999694824219
2023-07-13 00:00:00+08:00,70.9000015258789,268.5,1939.7630615234375,1750.0,93.98251342773438,18.302940368652344,264.5,45.70000076293945,295.5,132.0,38.102516174316406,16.149999618530273,295.5,150.62307739257812,142.5,70.0
2023-07-14 00:00:00+08:00,71.69999694824219,295.0,1969.60546875,1870.0,95.44489288330078,18.350980758666992,266.0,45.70000076293945,296.0,142.0,38.48137664794922,16.549999237060547,298.0,160.5,147.5,71.9000015258789
2023-07-17 00:00:00+08:00,71.69999694824219,319.0,1914.894287109375,1795.0,97.97969055175781,18.687255859375,262.5,48.5,293.5,139.5,38.373130798339844,17.450000762939453,299.5,163.5,150.0,70.9000015258789
2023-07-18 00:00:00+08:00,69.5,314.0,1964.6317138671875,1790.0,96.80978393554688,18.254901885986328,275.5,48.099998474121094,312.5,133.0,38.15663528442383,17.700000762939453,306.5,155.0,148.0,71.19999694824219
2023-07-19 00:00:00+08:00,70.4000015258789,329.0,2118.818115234375,1850.0,96.02984619140625,18.11078453063965,266.5,45.70000076293945,298.5,128.0,37.99427032470703,16.299999237060547,298.0,144.0,143.0,70.9000015258789
2023-07-20 00:00:00+08:00,70.30000305175781,345.0,2138.713134765625,1830.0,97.29724884033203,18.399019241333008,267.0,45.45000076293945,305.0,134.5,38.643741607666016,16.600000381469727,303.0,154.0,143.0,71.5
2023-07-21 00:00:00+08:00,70.0999984741211,379.5,2218.29296875,1905.0,94.85993957519531,18.447059631347656,258.0,45.0,322.5,147.5,38.102516174316406,16.5,333.0,157.5,142.0,72.4000015258789
2023-07-24 00:00:00+08:00,69.30000305175781,377.5,2198.398193359375,1885.0,91.74018859863281,18.158823013305664,261.5,44.650001525878906,354.5,158.0,38.04838943481445,16.200000762939453,366.0,151.0,143.0,71.69999694824219
2023-07-25 00:00:00+08:00,68.19999694824219,377.5,2198.398193359375,1885.0,92.61761474609375,18.399019241333008,258.0,45.95000076293945,352.5,152.0,37.94014358520508,16.5,367.5,151.5,145.0,72.0
2023-07-26 00:00:00+08:00,67.0999984741211,340.0,2143.686767578125,1840.0,91.64269256591797,19.023529052734375,254.5,45.04999923706055,333.0,156.5,38.26488494873047,16.149999618530273,367.0,149.0,148.0,71.9000015258789
2023-07-27 00:00:00+08:00,71.4000015258789,331.0,2128.765625,1825.0,93.49504852294922,20.56078338623047,250.0,45.04999923706055,332.0,154.0,39.1308479309082,16.399999618530273,356.0,153.0,145.0,71.9000015258789
2023-07-28 00:00:00+08:00,74.80000305175781,319.5,2158.608154296875,1815.0,95.69999694824219,20.41666603088379,254.5,45.04999923706055,347.5,157.0,38.53549575805664,16.350000381469727,388.0,150.0,144.0,71.9000015258789
2023-07-31 00:00:00+08:00,72.30000305175781,326.0,1979.552978515625,1635.0,94.9000015258789,19.88823699951172,248.0,45.5,314.0,141.5,38.53549575805664,17.299999237060547,364.0,148.0,142.0,71.0
2023-08-01 00:00:00+08:00,71.0,312.0,1949.7105712890625,1475.0,94.69999694824219,20.12843132019043,249.5,45.0,319.0,135.0,38.69786834716797,16.799999237060547,372.0,144.5,144.0,70.9000015258789
2023-08-02 00:00:00+08:00,69.0999984741211,281.0,1885.0517578125,1405.0,93.30000305175781,19.69607925415039,251.5,44.70000076293945,297.0,121.5,37.99427032470703,16.100000381469727,361.5,140.0,143.5,70.30000305175781
2023-08-04 00:00:00+08:00,69.9000015258789,281.5,1845.26171875,1380.0,93.0,20.032352447509766,252.5,44.400001525878906,306.0,114.0,38.04838943481445,16.700000762939453,362.0,138.5,135.0,70.9000015258789
2023-08-07 00:00:00+08:00,70.0,307.5,2029.29052734375,1405.0,92.69999694824219,19.600000381469727,250.5,46.45000076293945,336.5,125.0,38.04838943481445,16.850000381469727,370.5,136.0,133.5,70.0999984741211
2023-08-08 00:00:00+08:00,68.5,295.5,2133.7392578125,1345.0,91.30000305175781,19.600000381469727,245.0,45.900001525878906,333.5,129.0,37.77777862548828,16.75,376.0,132.5,135.5,70.80000305175781
2023-08-09 00:00:00+08:00,68.9000015258789,301.0,2059.133056640625,1340.0,90.30000305175781,19.600000381469727,247.0,46.0,328.5,120.0,37.723655700683594,16.850000381469727,379.0,130.5,132.0,71.5
2023-08-10 00:00:00+08:00,67.0999984741211,280.0,1855.209228515625,1250.0,90.0,18.950000762939453,238.5,44.95000076293945,296.0,113.5,37.39891815185547,16.0,368.5,125.0,132.5,72.19999694824219
2023-08-11 00:00:00+08:00,67.9000015258789,293.5,1810.4454345703125,1270.0,91.5,18.5,238.5,44.70000076293945,300.5,115.0,37.94014358520508,15.949999809265137,368.0,125.5,134.0,72.0999984741211
2023-08-14 00:00:00+08:00,64.9000015258789,304.0,1805.4716796875,1265.0,91.0999984741211,18.100000381469727,232.0,43.599998474121094,296.0,111.5,37.39891815185547,15.75,371.0,124.5,132.5,71.19999694824219
2023-08-15 00:00:00+08:00,64.5999984741211,334.0,1880.0780029296875,1265.0,91.0999984741211,18.5,236.5,44.0,316.0,116.5,37.34479522705078,16.350000381469727,385.0,126.0,130.0,71.0
2023-08-16 00:00:00+08:00,63.70000076293945,341.0,1894.999267578125,1285.0,91.30000305175781,18.049999237060547,236.0,43.5,334.5,128.0,36.587074279785156,16.5,389.5,126.5,130.0,71.30000305175781
2023-08-17 00:00:00+08:00,65.5999984741211,357.0,1959.657958984375,1365.0,94.0,17.899999618530273,236.5,43.75,331.0,129.0,35.937599182128906,16.799999237060547,393.5,127.5,131.0,71.19999694824219
2023-08-18 00:00:00+08:00,64.5999984741211,328.0,1959.657958984375,1345.0,94.5,17.649999618530273,231.0,42.54999923706055,312.0,120.5,35.937599182128906,16.350000381469727,384.0,126.5,128.5,71.4000015258789
2023-08-21 00:00:00+08:00,63.400001525878906,335.5,2153.63427734375,1340.0,94.9000015258789,17.799999237060547,228.0,42.5,310.5,121.0,36.424705505371094,16.600000381469727,386.0,131.5,127.0,71.0999984741211
2023-08-22 00:00:00+08:00,63.5,341.0,2367.505615234375,1370.0,96.30000305175781,17.700000762939453,229.5,42.75,335.5,123.5,36.09996795654297,16.649999618530273,395.0,132.5,128.0,70.80000305175781
2023-08-23 00:00:00+08:00,63.5,340.5,2377.453125,1465.0,95.5,17.799999237060547,230.5,43.45000076293945,334.5,127.5,35.721107482910156,16.799999237060547,414.5,131.5,127.0,70.80000305175781
2023-08-24 00:00:00+08:00,65.30000305175781,333.0,2481.90185546875,1485.0,95.4000015258789,17.899999618530273,239.5,43.70000076293945,354.0,122.5,36.04584503173828,16.600000381469727,428.0,132.5,127.0,70.9000015258789
2023-08-25 00:00:00+08:00,65.0,334.0,2417.2431640625,1430.0,95.0,17.700000762939453,231.0,43.5,342.5,111.0,37.34479522705078,16.600000381469727,413.0,129.0,126.0,70.4000015258789
2023-08-28 00:00:00+08:00,65.5999984741211,335.0,2397.34814453125,1430.0,94.9000015258789,17.700000762939453,236.5,43.70000076293945,345.0,109.5,38.643741607666016,16.5,405.0,128.5,124.0,70.80000305175781
2023-08-29 00:00:00+08:00,66.19999694824219,335.5,2476.92822265625,1500.0,95.80000305175781,17.75,244.0,44.099998474121094,354.0,109.5,39.67207717895508,16.149999618530273,405.0,129.0,126.5,71.4000015258789
2023-08-30 00:00:00+08:00,66.69999694824219,342.0,2541.5869140625,1485.0,95.9000015258789,17.75,243.0,44.95000076293945,354.0,112.0,39.61795425415039,16.200000762939453,403.0,127.5,127.0,71.0
2023-08-31 00:00:00+08:00,66.5999984741211,345.0,2457.033203125,1460.0,98.5999984741211,17.799999237060547,241.5,45.29999923706055,341.0,117.0,39.88856887817383,16.100000381469727,402.5,129.0,128.5,70.5999984741211
2023-09-01 00:00:00+08:00,68.19999694824219,335.0,2432.164306640625,1405.0,108.0,17.899999618530273,243.0,45.0,323.0,109.0,39.61795425415039,16.600000381469727,400.0,124.0,128.5,70.80000305175781
2023-09-04 00:00:00+08:00,67.5999984741211,345.0,2466.980712890625,1445.0,107.0,17.450000762939453,250.0,45.45000076293945,316.0,112.5,39.07672882080078,16.350000381469727,400.0,122.5,130.5,71.0
2023-09-05 00:00:00+08:00,68.0999984741211,357.0,2462.0068359375,1440.0,107.5,17.549999237060547,248.0,46.099998474121094,311.0,112.5,39.40146255493164,16.799999237060547,394.0,124.0,130.0,70.9000015258789
2023-09-06 00:00:00+08:00,68.0,367.0,2486.875732421875,1450.0,111.0,16.850000381469727,249.0,50.400001525878906,306.5,113.5,38.53549575805664,16.649999618530273,403.5,120.5,128.5,71.30000305175781
2023-09-07 00:00:00+08:00,67.19999694824219,369.5,2450.0,1415.0,106.5,16.450000762939453,250.0,48.79999923706055,314.5,110.0,37.886024475097656,16.399999618530273,401.0,119.5,127.0,71.4000015258789
2023-09-08 00:00:00+08:00,67.19999694824219,360.0,2410.0,1395.0,106.0,16.549999237060547,249.0,48.849998474121094,307.5,109.0,37.66952896118164,16.549999237060547,403.5,119.5,127.5,71.5999984741211
2023-09-11 00:00:00+08:00,65.69999694824219,346.5,2400.0,1360.0,105.0,16.700000762939453,251.0,48.20000076293945,279.5,102.5,37.61540985107422,15.649999618530273,380.0,116.5,128.5,71.5999984741211
2023-09-12 00:00:00+08:00,66.80000305175781,325.5,2530.0,1385.0,106.0,16.850000381469727,260.5,50.79999923706055,270.5,102.0,37.886024475097656,15.699999809265137,363.5,117.0,131.0,72.30000305175781
2023-09-13 00:00:00+08:00,68.4000015258789,348.0,2620.0,1460.0,105.5,16.75,257.5,50.400001525878906,267.5,102.0,37.77777862548828,15.649999618530273,369.5,116.0,136.0,72.69999694824219
